Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomBright_figureDark\7.JPG,gamma,1.036910197668862,contrast,1.161430580804642,brightness,29.87668895008036,0,2_7_gamma1.0_contrast1.2_brightness30.0.jpg,600,2,7,1.2,1.0,0,30.0,0
3,pictures\transformed\roomBright_figureDark\C.JPG,gamma,1.014644134755653,contrast,1.236443079740592,sharpness,0.4613957039370076,2,4_C_gamma1.0_contrast1.2_sharpness0.46.jpg,1200,4,C,1.2,1.0,0.46,0,0
5,pictures\transformed\roomBright_figureDark\S.JPG,gamma,0.8586819353796457,contrast,1.188340764086847,brightness,23.76246050576152,2,6_S_gamma0.86_contrast1.2_brightness24.0.jpg,1800,6,S,1.2,0.86,0,24.0,0
14,pictures\transformed\roomBright_figureDark\9.JPG,gamma,0.5380182920146062,contrast,0.8594342450478428,sharpness,0.9427043598659136,0,15_9_gamma0.54_contrast0.86_sharpness0.94.jpg,4500,15,9,0.86,0.54,0.94,0,0
23,pictures\transformed\roomBright_figureDark\1.JPG,gamma,0.7410502475413174,contrast,0.6860761270038158,sharpness,0.8531217067821377,2,24_1_gamma0.74_contrast0.69_sharpness0.85.jpg,7200,24,1,0.69,0.74,0.85,0,0
30,pictures\transformed\roomBright_figureDark\8.JPG,gamma,1.112557436448536,contrast,1.213301044001662,sharpness,0.513408789473464,2,31_8_gamma1.1_contrast1.2_sharpness0.51.jpg,9300,31,8,1.2,1.1,0.51,0,0
38,pictures\transformed\roomBright_figureDark\Q.JPG,gamma,0.8508838797432097,contrast,0.7526304256943842,sharpness,1.255878541463442,2,39_Q_gamma0.85_contrast0.75_sharpness1.3.jpg,11700,39,Q,0.75,0.85,1.3,0,0
42,pictures\transformed\roomBright_figureDark\Q.JPG,gamma,0.9516245808873592,contrast,1.151140377873048,sharpness,0.6384218457565115,2,43_Q_gamma0.95_contrast1.2_sharpness0.64.jpg,12900,43,Q,1.2,0.95,0.64,0,0
44,pictures\transformed\roomBright_figureDark\S.JPG,gamma,0.6374134497418554,contrast,0.8406547795930981,sharpness,0.7843702296917251,2,45_S_gamma0.64_contrast0.84_sharpness0.78.jpg,13500,45,S,0.84,0.64,0.78,0,0
46,pictures\transformed\roomBright_figureDark\E.JPG,contrast,1.03197448084533,sharpness,1.329835921055004,equalization,15.12726300893936,1,47_E_contrast1.0_sharpness1.3_equalization15.0.jpg,14100,47,E,1.0,0,1.3,0,15.0
47,pictures\transformed\roomBright_figureDark\P.JPG,contrast,0.9587176314333787,sharpness,0.7486580523329411,equalization,16.67709870065905,1,48_P_contrast0.96_sharpness0.75_equalization17.0.jpg,14400,48,P,0.96,0,0.75,0,17.0
