trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S104_5_1,S104,5,1,4,match,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_5_7_4_match_4_night_rain_empty_ORIG.jpg,Match,2026-01-09T12:49:55.125,1767930595.1254003,0.0,0,0,2026-01-09T12:49:56.838,1.7130706310272217,4,4,t,1,Hit,正解(一致),True,True,baseline_window_before_emr_start,0.0,299.0,0.0,119.0,227.0,8.602667862459073,8.602667862459073,,,,,,,,,,,,,,,,,,,,,,,
S104_5_2,S104,5,2,S,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_5_4_S_filler_5_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:49:57.718,1767930597.7183156,2.592915296554565,156,311,,,S,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_5_3,S104,5,3,9,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_5_18_9_unmatch_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-09T12:50:00.308,1767930600.3089614,5.183561086654663,311,622,2026-01-09T12:50:01.677,1.3689179420471191,9,4,b,1,Correct Rejection,正解(不一致),True,False,,622.0,921.0,0.0,700.0,822.0,8.932736155933302,8.932736155933302,850.0,502.0,621.0,700.0,850.0,5.168181111111111,4.681201666666667,4.924691388888888,4.570027814569537,4.1166066225165565,4.343317218543047,4.320399999999999,3.7348,4.0609,811.0,834.0,834.0,0.11573768095231804,0.12060899836262358,0.11805291427144873,0.1640385839591536,0.20217066771672956,0.17540010544371945
S104_5_4,S104,5,4,F,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_5_12_F_filler_5_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:50:02.912,1767930602.9126325,7.787232160568237,467,934,,,F,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_5_5,S104,5,5,6,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_5_35_6_unmatch_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-09T12:50:05.516,1767930605.5168169,10.391416549682615,623,1247,2026-01-09T12:50:06.721,1.2050914764404297,6,4,b,1,Correct Rejection,正解(不一致),True,False,,1247.0,1546.0,0.0,1312.0,1378.0,3.9835350323123735,3.9835350323123735,1462.0,1127.0,1246.0,1312.0,1462.0,4.841094999999999,4.302004999999999,4.57155,4.405427814569536,3.889766666666666,4.147597240618102,4.1634,3.5442,3.8701,1393.0,1409.0,1409.0,0.08999352118280338,0.09582469879354703,0.0927372027828414,0.13998795726999763,0.17615158513297857,0.15343811180015537
S104_5_6,S104,5,6,L,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,,,,,,,M_5_36_L_filler_5_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:50:08.108,1767930608.108502,12.98310160636902,779,1558,,,L,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_5_7,S104,5,7,0,unmatch,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_5_11_0_unmatch_6_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-09T12:50:10.694,1767930610.694949,15.56954836845398,934,1868,2026-01-09T12:50:11.936,1.2418112754821775,0,6,b,1,Correct Rejection,正解(不一致),True,False,,1868.0,2167.0,0.0,1932.0,2052.0,9.790053608888446,9.790053608888446,2082.0,1748.0,1867.0,1932.0,2082.0,5.191569166666667,4.586007777777779,4.888788472222222,4.43861059602649,3.9727509933774843,4.205680794701987,4.2472,3.6592,3.9656000000000002,2062.0,2044.0,2044.0,0.1450348722067833,0.13372345057326906,0.13972944041281568,0.18190437926362332,0.20209468075234663,0.18883788436904536
S104_5_8,S104,5,8,P,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,brightness,46.88,,,,,M_5_38_P_filler_7_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:50:13.290,1767930613.2907288,18.16532850265503,1090,2180,,,P,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104_5_9,S104,5,9,2,unmatch,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,,,,,,,M_5_33_2_unmatch_8_night_rain_busy_ORIG.jpg,Mismatch,2026-01-09T12:50:15.925,1767930615.9250002,20.79959988594055,1248,2496,2026-01-09T12:50:17.148,1.2239441871643066,2,8,b,1,Correct Rejection,正解(不一致),True,False,,2496.0,2795.0,0.0,2542.0,2567.0,2.986240189935923,2.986240189935923,2692.0,2376.0,2495.0,2542.0,2692.0,5.08031,4.408804722222222,4.74455736111111,4.9411794701986755,4.3059536423841065,4.623566556291391,4.6394,4.038,4.3476,2642.0,2648.0,2648.0,0.02738622836034107,0.023328563254276926,0.025500967869294525,0.08678801096783458,0.08410549924182649,0.08366583664153412
S104_5_10,S104,5,10,F,filler,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_5_34_F_filler_3_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-09T12:50:18.514,1767930618.5142436,23.38884329795837,1403,2807,,,F,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
