trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,diopter_descent_frame,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_miosis_min_frame,pupil_right_miosis_min_frame,pupil_both_miosis_min_frame,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min,BL_stim120_frame_start,BL_stim120_frame_end,BL_stim120_pupil_both,BL_stim120_change_rate_mean,BL_stim120_change_rate_min,BL_onset120_frame_start,BL_onset120_frame_end,BL_onset120_pupil_both,BL_onset120_change_rate_mean,BL_onset120_change_rate_min,BL_stim_to_onset_frame_start,BL_stim_to_onset_frame_end,BL_stim_to_onset_pupil_both,BL_stim_to_onset_change_rate_mean,BL_stim_to_onset_change_rate_min
S01_0_1,S01,0,1,J,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\4_day_rain_busy.jpg,brightness,36.09,,,,,M_0_31_J_filler_4_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T10:22:25.508,1767835345.508916,0.0,0,0,,,J,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_0_2,S01,0,2,R,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_6_R_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T10:22:30.613,1767835350.613919,5.105003118515015,306,613,,,R,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_0_3,S01,0,3,8,unmatch,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,,,,,,,M_0_29_8_unmatch_2_day_sun_empty_ORIG.jpg,Mismatch,2026-01-08T10:22:35.711,1767835355.711022,10.20210599899292,612,1224,2026-01-08T10:22:36.953,1.242171049118042,8,2,b,1,Correct Rejection,正解(不一致),True,False,,1224.0,1823.0,0.0,1268.0,1296.0,4.621288545187359,4.621288545187359,1418.0,1104.0,1223.0,1268.0,1418.0,4.238471666666666,3.7967816666666665,4.017626666666667,3.9524105960264904,3.557903311258278,3.7551569536423837,3.6122,3.3006,3.4588,1330.0,1334.0,1332.0,0.06749156137810117,0.06291601055325066,0.06532954273773978,0.1477588423185558,0.13068480366485818,0.13909372697645705,1224.0,1343.0,3.8658495833333335,0.028633454899066452,0.10529369406617067,1148.0,1267.0,4.043871666666667,0.07139561707759848,0.1446810667829469,1224.0,1267.0,4.080261363636364,0.07967734932162393,0.15230920479135976
S01_0_4,S01,0,4,L,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,brightness,40.55,,,,,M_0_16_L_filler_6_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T10:22:40.808,1767835360.8086164,15.299700498580933,918,1836,,,L,6,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_0_5,S01,0,5,7,match,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_0_17_7_match_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Match,2026-01-08T10:22:45.912,1767835365.9129355,20.404019832611084,1224,2448,2026-01-08T10:22:47.228,1.315800666809082,7,7,t,1,Hit,正解(一致),True,False,,2448.0,3047.0,0.0,2509.0,2543.0,4.129811859784783,4.129811859784783,2659.0,2328.0,2447.0,2509.0,2659.0,4.636154444444444,4.044419166666667,4.340286805555555,3.6444535320088303,3.366441059602649,3.5054472958057397,3.3952,3.1506,3.2729,2659.0,2659.0,2659.0,0.2139059266293383,0.16763299725502842,0.19234662296538163,0.26766891813353927,0.22100062575940554,0.2459254084751502,2448.0,2567.0,3.984119097222222,0.12014495293331426,0.178513513242637,2389.0,2508.0,4.326534166666666,0.18977935669314827,0.24352845166098103,2448.0,2508.0,4.2631336065573775,0.17772990027481095,0.23227834216460888
S01_0_6,S01,0,6,S,filler,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_0_15_S_filler_5_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T10:22:51.014,1767835371.014918,25.50600218772888,1530,3061,,,S,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_0_7,S01,0,7,C,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_30_C_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T10:22:56.124,1767835376.1242049,30.61528897285461,1837,3674,,,C,8,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_0_8,S01,0,8,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,36.09,,,,,M_0_7_6_match_6_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Match,2026-01-08T10:23:01.219,1767835381.2193906,35.710474729537964,2143,4285,2026-01-08T10:23:02.574,1.3555607795715332,6,6,b,0,Miss,ミス(見逃し),True,False,,4285.0,4884.0,0.0,4360.0,4424.0,6.755594432352657,6.755594432352657,4510.0,4165.0,4284.0,4360.0,4510.0,4.73934,4.104910833333333,4.422125416666666,3.922437086092715,3.550501986754967,3.7364695364238405,3.6287999999999996,3.3104,3.4707,4414.0,4412.0,4413.0,0.17236638728331058,0.135059899980377,0.15505120629519886,0.23432376660041285,0.1935513012564422,0.2151511608152979,4285.0,4404.0,4.03432875,0.07383117044592852,0.13970818565542045,4240.0,4359.0,4.297682916666668,0.1305851062362951,0.19242529816696793,4285.0,4359.0,4.231581333333334,0.11700396563557952,0.17981016395446817
S01_0_9,S01,0,9,F,filler,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_0_28_F_filler_9_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T10:23:06.327,1767835386.327289,40.81837344169617,2449,4898,,,F,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_0_10,S01,0,10,U,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\5_day_sun_empty.jpg,brightness,40.55,,,,,M_0_25_U_filler_5_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T10:23:11.430,1767835391.4307687,45.921852827072144,2755,5511,,,U,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
